Woman,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
W79,0.04562230553433348,0.15506838012608387,0.04139822034128181,0.04687782185413398,0.03820611684100917,0.04608845955693627,0.0016575499156346238,0.007598293643574895,0.13088411516759996,0.03112205833788246,0.015004033526925949,0.0019627249296771884,0.00681536635914755,0.03354138682005681,0.013136522169410164,0.041296145235424526,0.059700873031779685,0.07684325027595315,0.10661438459963124,0.13410209373836063,0.017059979328570497,0.05681907079747764,0.06492953648643604,0.0025761703373965135,9.335636523401559e-05,0.18239948160408026,0.11083758008484566,0.08760833015292636,0.04778089575760799,0.011756998723271534,0.1927685922415116,0.04866068057313183,0.17372480601090556,0.01239295565946074,0.03427874208112144,0.19008245653972605,0.029514093142002686,0.008772129135518765,0.08801584572461349,0.06556485639781628,0.061685619416319094,0.21156365298193053,0.06445622462056372,0.1005227892097751,0.06589942068818781,0.015517705828612047,0.057292497660757065,0.016239449875782023,0.001022087577623697,0.09585999071240887,0.0253251459214589,0.019639268046563157,0.026355801672397233,0.013482731748613119,0.003157184824760015,0.006265035020088403,0.03575109901674643,0.09379551757934367,0.07558825020461023,0.0036570585296686465,0.0003301546450000415,0.02168268148870518,0.05111581627239104,0.027529956770891612,0.05986279476375982,0.015430865417581844,0.005356130151228954,0.21023848374922763,0.07803572638153525,0.06867762642895985,0.1584595732281063,0.16995092127206163,0.2130875259685329,0.07292394365150363,0.05012581301496865,0.04884547418392474,0.2351015122273544,0.09299984109769213,0.030505112019082518,0.005367988200652918,0.030085574899532133,0.011576594087034698,0.2310821224921198,0.07908398969779712,0.07331837541182148,0.06887854003635832,0.02859716841914892,0.07459216098309648,0.005909770729988313,0.0018502975154639487,0.00226923066744558,0.004603353881514404,0.03386832566953051,0.08892157616003067,0.022254160366531345,0.007554484832024014,0.0014730155521857622,0.016646578789484983,0.06681203028305983,0.011908484662542315
W80,0.1625349839774738,0.4565701390043369,0.24377879230289132,0.3036507505274255,0.2722278287282808,0.2985376619814611,0.010736767537648271,0.04474353807297193,0.4662904978719744,0.24191148816585933,0.05831311090646944,0.01398489012166188,0.04414648608277904,0.1194952492104436,0.17018345385046058,0.5349909615529802,0.11601359141419099,0.2737633774991885,0.18834379139165677,0.39483879001710803,0.060778240694971244,0.5190379874055375,0.1911730004208172,0.01813817896360056,0.0012094303552766888,0.7797842692813877,0.3263407362938595,0.3404893932934892,0.30950040517701394,0.06923261256735046,0.3745971467769145,0.3151992049285833,0.37134938575459864,0.080275280258494,0.24424433310281302,0.4063150513710826,0.1737975672084093,0.05495300072755152,0.3732941675251374,0.19304358228937896,0.4395249668356527,0.9044653367223456,0.4592661994281576,0.3255678184412767,0.1940286449077968,0.10051582678017117,0.2041114555754475,0.1157100104630554,0.01324112971869339,0.3415128164182066,0.08202172436889163,0.13993453771753095,0.3414390277550681,0.17466859391912146,0.010225320883884394,0.022319945357475616,0.12736761629661578,0.30377989188254495,1.0,0.04737714012020291,0.004277148629316595,0.07724717650893813,0.15050105844808576,0.356650189997325,0.3525098347484511,0.09086665331686766,0.020816576487755298,0.44940002291528175,0.3336140615045835,0.24467235446576588,0.5645314039713591,1.0,0.3764380640557617,0.25980037339523515,0.35715854864522467,0.18983772252006317,0.8375775856876839,0.6626463746487129,0.1975966415065152,0.038248215032788864,0.1948790928622547,0.07498730410336775,0.8164542380737548,0.5634925656588233,0.4361058256439552,0.2676961456402964,0.3704759013954907,0.26354737140604945,0.07656099394676599,0.013183817586911261,0.01469892516409518,0.014909095663773023,0.07239600505369015,0.5759888636270718,0.3100024991702803,0.01468023618650608,0.004337021608597285,0.035583270750653324,0.2163872204092512,0.07713712289527859
W81,0.027602566994025367,0.08529092196049214,0.04553981124405384,0.04537949419637101,0.046231197101245895,0.061346122491588044,0.0016045706434652406,0.008358447668829932,0.07918796551499596,0.060254645368021144,0.01742936234049232,0.0023749894148373317,0.006597530898586415,0.01846692781077275,0.02543329480632332,0.07995244270839263,0.04767896916152552,0.046491972269670244,0.07036822709588732,0.07375901652211295,0.010321688411366575,0.06082062165174116,0.03571263222645878,0.0022498681463255592,0.00018074494363298598,0.22071194568907604,0.06096303698806881,0.09566360191665452,0.05787494674360882,0.012933200950197893,0.1539509775661272,0.047105368473197684,0.12612910830202667,0.011516973180352564,0.041478889051453735,0.13800522388097733,0.03246676353828523,0.008725807804150658,0.0475461206048089,0.036062071750734594,0.0746424987761976,0.2560019637999115,0.07409530822967852,0.06690051478549437,0.03624608925809259,0.015021722719576263,0.034663307485545115,0.0196504976191988,0.001978838412811931,0.05799754713611871,0.0168545392789261,0.023764437400513365,0.05102681403392823,0.02610358258714448,0.0021011881157477516,0.0037904934184390215,0.02163025507286421,0.06242334161197134,0.1323328257817897,0.007009536926476025,0.0006392042208489722,0.013118531853934773,0.026709051441925234,0.05330006660285349,0.06585163206556206,0.016974611291402122,0.006221922457122892,0.15263906804648025,0.09064982080761551,0.038642967489982326,0.09587176567790642,0.18695327508474974,0.1406432300384574,0.04412069965631927,0.06065458970873005,0.056741106764189746,0.14224193989425987,0.11253417880869328,0.029530095449763864,0.006495518023312214,0.029123967743125975,0.011206578364946077,0.23894819594194613,0.09378143766551077,0.073321223372966,0.0800124199684962,0.055366268609810476,0.0820545642651438,0.0114417605569589,0.002238946959444516,0.00219670061087731,0.003063651007240155,0.02458935954208153,0.08607942924145107,0.03891614143393207,0.006033245931689319,0.0008101900233040107,0.01208588564413402,0.044465133279112105,0.011527860921374191
W82,0.04538857449848222,0.14895135534448803,0.028203017022615313,0.13459641728424873,0.06081660837524592,0.0396989959590021,0.004759186141549679,0.0059499144106671354,0.17361809732834438,0.053614917055976076,0.01654265931781588,0.0014505545207890993,0.01565471872435062,0.03178052232364531,0.033946029800008964,0.07114212618879996,0.05142425544315738,0.08373048021256799,0.06678830727740107,0.1417633515595215,0.023707728106427742,0.08282487440071365,0.06440199037547453,0.0038591713412660204,0.00016082785156200935,0.17282382592104126,0.14465399424425293,0.09055532195653562,0.04938816196073027,0.017308082852945352,0.1660441602515345,0.13971539224105842,0.1613124646012883,0.02134972187721906,0.03247916771539487,0.10950290248187777,0.0184890278097495,0.003507624099694728,0.09927996052317012,0.04449568046705935,0.06733121084617226,0.1764020975230051,0.03664343093100977,0.1443113902044737,0.07654467760963461,0.04099033027304502,0.06876067210619904,0.013232740011020126,0.0034863471241052186,0.15137917975405207,0.02654060976585096,0.03721648123390251,0.04540394164383788,0.03809246419143002,0.003943259327108621,0.009497810517257661,0.05645704745264911,0.07325159134477947,0.08311798662929254,0.007812156273030921,0.0010124060694495117,0.034240630676419116,0.04002671469656731,0.07436505676560533,0.04687611744630161,0.015273269064007751,0.006735832945156203,0.14940099663871823,0.04436339184688593,0.06507217043737118,0.200187628153757,0.11445021677157208,0.16686016636981058,0.11515927231324401,0.04749429497531982,0.06731806793751116,0.3712651525983005,0.06344460800648791,0.08758680809443582,0.008443055732911977,0.08638222582128878,0.02094051849912976,0.08685648110961065,0.0914173056257672,0.034795536271758784,0.11035301614471349,0.0768537312681846,0.05841008447092849,0.0068212310678712855,0.001227212078848728,0.006515454552903568,0.006608614857056752,0.03209029745190427,0.22212246291339224,0.03957462641380744,0.005153679008496892,0.0019224308492161632,0.010883137016728467,0.08056938253101228,0.0341918482443585
W83,0.042388877590254836,0.0952582404600488,0.06357713972186795,0.07919165572428356,0.07099660532296996,0.07785816997752851,0.0028001327082388043,0.011669046945566952,0.12160785544196114,0.03154507481589371,0.015207970983427578,0.0036472381574322965,0.009210669352819018,0.031164179965714342,0.0443835869461417,0.13952483229275106,0.030256168886961206,0.0713970741161554,0.04911977546502797,0.10297335827860374,0.015850873097740244,0.1313033911788404,0.04985762889374549,0.00378432767633463,0.00031541760443934414,0.1016832780503308,0.08510916963815761,0.08879911794926656,0.08071723679500885,0.018055760474173885,0.09769436838647635,0.08220347513686713,0.09684735723202588,0.020935671479023272,0.0636985520572202,0.08477307988308017,0.010878274136333445,0.011465327471310197,0.09735455337155081,0.040276379048994726,0.09170195639673202,0.11794159480234018,0.11977592904921835,0.0849075938331297,0.050602376649814054,0.02621437534862307,0.05323195839706421,0.030176995434812576,0.0034532665710919723,0.08906602514976622,0.02139114145725348,0.036494715444026535,0.026714034353461577,0.04555330468132149,0.002666748195749192,0.005821007935807442,0.03321728137560868,0.06338026847524564,0.08150602017563052,0.012355886369730491,0.001115473882893758,0.02014594660854059,0.03925044804288939,0.07441106339756609,0.02758020926113479,0.01895830842186517,0.005428931612100995,0.11720284516134527,0.04350302091722436,0.0638101793802508,0.14722893492340797,0.07830042000718154,0.09817447682391683,0.06775554379898545,0.09314640841219601,0.03960751235207791,0.2184389654659025,0.04147612095301775,0.05153290475745198,0.009975076536724749,0.050824172187957366,0.01955657530874341,0.08517201136353436,0.1469580074652784,0.11373573865292086,0.06981474923886058,0.09661955383444865,0.03436637760186061,0.019966991235852865,0.0034383196539477475,0.0038334574147772427,0.0038882695626971104,0.018880768442255204,0.15021702304423126,0.06467854571824753,0.0030628666861877768,0.0011310886651860722,0.009280063105179766,0.05643345926864873,0.020117244792823022
W84,0.07429141989736092,0.20868888087544657,0.05571315226374788,0.13879255319401407,0.06221488887156285,0.0682277324508641,0.004907557043782834,0.010225678476497727,0.2131318582857053,0.09214399830283156,0.044422885685483214,0.003196103752010797,0.02017845668858147,0.054618836619587136,0.038893689592820115,0.12226671819629227,0.08837906997658052,0.12513164570853672,0.14348016397173266,0.18047274268653607,0.027780491864562325,0.11862082894833915,0.08738127201753475,0.008290590964374069,0.00027640295080389436,0.29701954599186065,0.1491636820352543,0.2593845733879057,0.0707331554005493,0.015822406244384832,0.28536783530670595,0.1440711157169036,0.28289369331041436,0.03669219024187827,0.05581954685708394,0.30953051207128024,0.03971965827495085,0.012558946854900851,0.17062513599342594,0.08823627676573696,0.10044894049113318,0.34451051946228156,0.10496059750161568,0.14881039707882696,0.08868652875961058,0.04594373045676758,0.0932951754812286,0.026444340668315008,0.0030261249110013428,0.15609852983017877,0.037490454157484324,0.031980608867433084,0.07803240127003669,0.03991872253030003,0.0046737852293706325,0.010201990931799548,0.058217134748844254,0.13885158106853382,0.23808124179657542,0.010827561316565258,0.000977498619091197,0.03530810589495265,0.06879095844199053,0.08150875698624055,0.08056252109661521,0.02076664522010513,0.015858052902749158,0.3423526122116779,0.12707347530350752,0.11183473353288276,0.25803576898555886,0.22871759887592852,0.286770244757401,0.11874944185598561,0.08162493716125693,0.14461823962414688,0.3828395991570987,0.15144105858869822,0.09031738709558874,0.008741238759156255,0.08907525114133634,0.03427516439713975,0.3109871238352582,0.12878046861038467,0.09966753070554525,0.20393073000850714,0.08466848206734436,0.10038509839972927,0.01749723293370119,0.003013026808847443,0.006718578331154998,0.006814642971883473,0.0551512242545946,0.26327273966971376,0.07084790385275591,0.011183393302323428,0.001982363953552817,0.027107309905095495,0.0989061767408452,0.03525780263701075
W85,0.15238114927725102,0.43237114346812805,0.06925743024574756,0.28755674321322877,0.15467957389562145,0.08481439712245376,0.010167700558621868,0.012711616288534911,0.44157630674859627,0.11454488349199245,0.05522241664073101,0.0039731001328943485,0.04180664707800714,0.10184561760328767,0.09669806444347438,0.1519906586288453,0.10986467333800269,0.2592534518949268,0.17836124943852205,0.3739116611908942,0.05755689034892449,0.20054346048952817,0.1810405055670899,0.014084996142628948,0.000343598545535462,0.36922718698041007,0.30904412106168555,0.29987187386685243,0.15827203234603174,0.039337899661563536,0.3547428595418814,0.2984931098481713,0.3516672353891669,0.07221952590595683,0.06938969014896777,0.38477966113319867,0.049375799978783746,0.013114180303106421,0.261596615904303,0.18281194340843573,0.24973763668549995,0.4282635661617496,0.12264865488261384,0.3083121691726352,0.18374479602915644,0.09518831664366484,0.19329320054648155,0.03287315480840837,0.007523596365412181,0.32341205508045334,0.07767443318116,0.07951066123013102,0.09700265320266757,0.09924651644385787,0.009683361449206887,0.021136950211862626,0.12061691555008693,0.28767903985642085,0.24860685914037298,0.026381249715769158,0.002430271477245935,0.07315294449542754,0.1339727910889934,0.20264827323602574,0.10014786380882931,0.05163033949186437,0.019713262454549206,0.42558105575239474,0.1500676751288725,0.2131679584512768,0.5346102773848855,0.2843205330607672,0.3564862050673272,0.24603051080674693,0.1014685610499503,0.1797759996708967,0.7931845460958145,0.18825749621734594,0.18712368272692098,0.02173259666793672,0.18455016879254163,0.07030272068724326,0.3595290589370494,0.31057062257717083,0.11026872344981473,0.2535077936654242,0.21050402831390455,0.12478945576833994,0.021750939233569893,0.0037455158353712826,0.013919857077845179,0.014118888182829711,0.06855889339554695,0.5454604721509811,0.14619877549940516,0.013902158647921416,0.004107152071409068,0.033697296753456375,0.2049183289215265,0.07304872391086513
W86,0.07342744175706052,0.20626191647701073,0.05506523160548603,0.1371784538516973,0.0614913557359664,0.06743427245937043,0.004850484207996903,0.010106758112805118,0.21065322391830651,0.09107240214268934,0.04390626610526323,0.00315893440217626,0.01994378967712821,0.05398364239455875,0.03844137225051798,0.12084480740290844,0.08735125835815485,0.12367641700646918,0.14181154967670964,0.1783739201735642,0.02745741636363725,0.11724131832198052,0.08636506437203413,0.008194174859078364,0.00027318850009425626,0.29356533290327713,0.147428970802339,0.25636803928951435,0.06991055838806821,0.015638398277637293,0.28204912673995,0.14239562890025553,0.27960375798024134,0.03626547541622917,0.05517038887420215,0.30593080168002573,0.03925773526234494,0.012412891555879515,0.16864083702743807,0.08721012577262881,0.09928076132696353,0.34050400621579663,0.1037399496534584,0.14707979440219002,0.08765514152413592,0.045409424087965604,0.09221019161199268,0.026136804046944104,0.0029909323439924495,0.15428316921797572,0.03705445585637833,0.03160868776250424,0.07712491708107376,0.03945448448366496,0.004619431062008989,0.010083346044344235,0.05754009382159565,0.13723679525672536,0.2353124565342665,0.010701641307185992,0.000966130718999431,0.03489748739135161,0.0679909483677948,0.08056084423431761,0.07962561267231628,0.0205251378220458,0.0156736303802744,0.3383711945239519,0.1255956639354395,0.11053414235785575,0.25503492091821633,0.22605770886435234,0.28343522675530475,0.11736843551530464,0.08067567328249203,0.14293638998529742,0.3783873347452718,0.1496798624190011,0.08926703365978896,0.00863958180849504,0.0880393432271491,0.03387655857112048,0.30737047365843057,0.12728280562412414,0.09850843901034978,0.20155910091451112,0.08368382303431379,0.09921766169238008,0.017293747433069384,0.0029779865672881914,0.0066404440752741226,0.0067353915244108935,0.05450983858404736,0.26021098782372815,0.07002397236377032,0.01105333511577997,0.0019593098899159207,0.026792063228794134,0.09775593927381554,0.03484776913925974
W87,0.049414182544169995,0.03664512380775515,0.007337293273104002,0.11170291116011262,0.04965792087288723,0.02096601391275815,0.003949696117403086,0.0013466982005136301,0.14176248839850394,0.04045050473920725,0.021451434701679862,0.0012755135474607755,0.012992007441102441,0.03632916380921603,0.03756286561457813,0.05904156114814373,0.027158411164551977,0.08323004179536067,0.018896005685513393,0.03961307121353299,0.01847791168965229,0.0946793258757282,0.019179852312500693,0.005337941407641742,0.00013347264048762516,0.11853571854008679,0.03274085311153272,0.12525461038367527,0.04347183372360247,0.0041675486015098386,0.08769199547417025,0.11595119960915638,0.11289831817306673,0.02953057907313753,0.022276682408866808,0.09882291493221973,0.004184789689746863,0.0013231873987599892,0.11348957427723746,0.015494018046632847,0.06414008773972432,0.13748860140739413,0.04188808450872724,0.0762143863265735,0.019466351135015963,0.036976396236493514,0.06205433733921095,0.010553510584530544,0.0029225801037362736,0.10382734989534138,0.01920102367043376,0.025525892168420005,0.03425562245531888,0.03855282503689486,0.002393714955884413,0.006785750533700835,0.03872253522213437,0.05689112185357362,0.11496741225352339,0.01045707504033832,0.0009440515839910572,0.023484827620639585,0.015099350156953403,0.06297581982349464,0.010609897664884514,0.004375870618329707,0.007657719238403141,0.13662741536780545,0.05071297800347459,0.07438573586569432,0.1716298680142823,0.030121578684479157,0.03776697785513745,0.07898498379754915,0.03257519819070818,0.05586793700766822,0.2546418666384617,0.04835015052315689,0.07268916692417446,0.006976975294921752,0.07168947206336529,0.025077554795032955,0.0327650278474464,0.10278842309643386,0.013125983235174587,0.09847641977641623,0.07433762150999154,0.013220485240564777,0.007681150337991613,0.001202450487137515,0.004915673468172207,0.0034901716703415304,0.02200996561877103,0.21188695483608863,0.05473896293936376,0.002749277118212534,0.0004351212448719935,0.010818090932565624,0.05065555708596162,0.028376156393329126
W88,0.01995425611489493,0.0493263369727478,0.03292132420816205,0.032805428920968674,0.0334211360724576,0.044347913008157054,0.0011599650706790253,0.0060424309645867435,0.05724601430894892,0.026135321965799256,0.006299956814465265,0.001716910860648811,0.003815552989830892,0.014670311270273085,0.018386060924002193,0.05779866485461501,0.017233874699936234,0.03360965384691932,0.025435055118720566,0.05332135619066097,0.00746168333340636,0.06372177041888481,0.02581712817282743,0.0015676713848727071,0.00013066287992365033,0.0957333285599826,0.04407097549532425,0.03678535478878867,0.04597643377280797,0.009349579848914468,0.0556465859888662,0.034053085972190124,0.04559018969407319,0.00867267739683394,0.029985630527522025,0.03990631136749709,0.018776517850818852,0.005936941556147438,0.04582894859131027,0.020855794054332192,0.043168029638935235,0.11104029750606607,0.05638364827090998,0.04836325572679607,0.02620277122688891,0.010859399507960317,0.02505855761551589,0.014205601325539729,0.0014305281283363367,0.04192718415791919,0.012184366531672397,0.01717962211336625,0.0368879501743628,0.01887062071339008,0.0015189763262336965,0.002740197188534222,0.015636793840509897,0.03610131902130608,0.11254720913240411,0.005118470479629897,0.00046208907799419763,0.00948355797928079,0.0203245495313015,0.03082505131249588,0.04760500471222388,0.00981693452591539,0.0022489544951257595,0.055172387727518465,0.04095746198071047,0.030038178278719956,0.06930695130413855,0.13515096379865607,0.05083641375856312,0.03189542991059908,0.04384799492937904,0.016407554802570532,0.10282855574787356,0.06508194186762697,0.021347691605256357,0.004695694797666573,0.021054096582903498,0.008101381835761045,0.08820703201895455,0.0691794141718669,0.0588942997849225,0.02892101159956411,0.04002499855195934,0.035590989586523375,0.00827139811338124,0.0016185639932000332,0.001588023556167071,0.0022147533183547096,0.008887984550678478,0.062227943425685,0.02679332077181151,0.0017446049065093835,0.0005856969473252341,0.004368522274949695,0.032144425474137664,0.008333641191117467
W89,0.1134872881317371,0.350671567526564,0.11234150101845651,0.1865766953577461,0.19007845129910814,0.15133386138632604,0.006597153481488953,0.020619333538040942,0.3255794093683977,0.07432065613647146,0.03583020134170934,0.00585882700162946,0.027125589087709862,0.08343552535987474,0.10456837787765844,0.19723352334109115,0.09801546559473015,0.19115062211144535,0.14465863384153793,0.30325841658750247,0.04243737283566118,0.36240944679437687,0.14683162563482421,0.01114491396763508,0.00044587708456690677,0.27223555164221686,0.2506480555068752,0.20921201641925588,0.26148510657581386,0.05317454362191975,0.31648286467326403,0.1936725858006812,0.259288392611627,0.049324747208862776,0.10232367085682129,0.2837025739246534,0.04004589445436597,0.025324198749540894,0.26064630340563216,0.14826833780672796,0.3068908325562883,0.31576376901111763,0.1924048874704836,0.2750598521965844,0.14902492134779288,0.06176145047960991,0.14251735228330564,0.048475528070807336,0.00813594638388329,0.23845551553938407,0.06929703153656655,0.09770691092406196,0.06293865437913541,0.10732424991411428,0.008638984235142392,0.01558452222334807,0.08893227178285432,0.2566520627301456,0.19202937174437387,0.02911064841359571,0.0026280727296925524,0.05393652716050349,0.11559328473712542,0.21914193767949566,0.08122421886109935,0.06979070471846203,0.012790642022129137,0.31378592250677706,0.11647017213234842,0.17083831006483643,0.394174451149489,0.23059616376955797,0.28912562325466745,0.18140119198168578,0.1496279291765196,0.11664484563437665,0.5848243035037722,0.13880446819922526,0.12141227486524869,0.026706165612643346,0.11974249059947836,0.04607557652695168,0.3135414069165729,0.3934490999665499,0.20097229374597297,0.16448456697972605,0.2276370773725777,0.10120960828713661,0.028225513460606776,0.005523225838085751,0.009031681554101728,0.012596127188786728,0.050549279201661065,0.3539134961851388,0.19047949576073686,0.012402772531400073,0.0033310767305107167,0.024845413593597054,0.18281732251043728,0.04739652200499185
W90,0.06631464570364567,0.18628166235973592,0.029838691669978025,0.12389020164214679,0.06664174654961906,0.03654121494158901,0.004380625744917957,0.005476639801892633,0.19024759103949018,0.04935022060107375,0.02379188279967997,0.001711760159433036,0.018011867426929798,0.048754335348245185,0.04166114335710079,0.06548326126815057,0.04733381099361253,0.11169608499797297,0.07684469823647376,0.1610951305945896,0.024797661399077717,0.12706121254351693,0.0779990219998817,0.0074004185575653894,0.00014803510644426587,0.1590768838720846,0.1331477677999062,0.13892045225928934,0.07576612448170421,0.016948238691226913,0.15283649379477882,0.12860199748631793,0.15151139985958734,0.0327524981935008,0.02989567418374566,0.16577747151017208,0.021272941636697497,0.00672628504538719,0.15230487527594486,0.07876222368629852,0.10759631584663329,0.1845119644035639,0.05621449835616771,0.13283241554590067,0.07916413149062289,0.04101068752964523,0.08327794133487686,0.014162984781084634,0.003241446750194511,0.1393380112380379,0.03346505139028389,0.03425616712175988,0.04179237158834556,0.04275911180908289,0.0041719543388570495,0.009106588823430552,0.051966279148854294,0.12394289161079756,0.1275108745012807,0.01159798900386392,0.001047051861822956,0.03151702492865888,0.061404776527320994,0.08730845659573844,0.04314744597071,0.022244281594733642,0.00849321088153953,0.18335623857425967,0.06805765057169744,0.0998268809755,0.23033010572130627,0.1224959212512066,0.15358759226065366,0.10599914734521176,0.04371645174564806,0.0774542255582942,0.3417335731973348,0.08110837153875412,0.08061988227439641,0.009363215598118044,0.07951111620375445,0.03059499181158167,0.16655759949687154,0.13794375438637416,0.053379652692277436,0.10922064050425057,0.0906930097443601,0.053763965557536486,0.00937111826153513,0.00161370833078991,0.005997195130720091,0.006082945175925288,0.029537735864668846,0.23500477550093785,0.07588903778119917,0.0059895699850618725,0.0017695147490403968,0.014518055959777312,0.0882864815012683,0.03147212280223882
W91,0.0727695930610856,0.05621384493164391,0.011255452933821838,0.1713529516044068,0.07617555553149943,0.03216199407892446,0.00605885809625306,0.0020658433086635157,0.2174645276616857,0.06205132264651552,0.0319194335732475,0.0019566456137882376,0.01992981918894042,0.048484369507813575,0.05762166649848264,0.0905701173317236,0.041661169486098514,0.12767539516808787,0.028986588747944568,0.06076669447607256,0.028345229991088267,0.09440513371181107,0.02942201121663486,0.00646886356757508,0.00020474785006458518,0.1818345200804935,0.05022466971040582,0.1729272072818643,0.05801687207847841,0.006393045144543471,0.1345200595089326,0.17786985217083093,0.17318671330238697,0.04167608245370635,0.034172567599799045,0.15159495830430772,0.006419493079763814,0.001644119851472929,0.12360652969562196,0.023292560444400603,0.09839128842948153,0.21090835877455064,0.058473486744464814,0.11691333660102744,0.029861502169550233,0.05672201887142701,0.09519173450804655,0.016189150037957113,0.004483255824529929,0.15927179226626262,0.02945448820970181,0.03915687532194279,0.05254833518484971,0.05914027033092365,0.003671973440356244,0.010409382984962167,0.05940060679714554,0.08727133024959903,0.1428521802245306,0.01523915645497568,0.0014481809265634198,0.03602586977298287,0.021077871227763965,0.09660529429707874,0.01627564816545138,0.00671261239749627,0.011746988332089101,0.2095872941019163,0.07157049807629284,0.10155627625342994,0.26328127138573315,0.04620668665628254,0.05793477592880262,0.12116345013368988,0.04997055404469685,0.08570175841336031,0.3906221869903875,0.07416942778496458,0.11150562839198752,0.010702722942844595,0.10997209033712099,0.036930358116729144,0.04523557851336288,0.14821738784681152,0.017316391436536134,0.15106343260773517,0.11403436784856887,0.020280305536228487,0.011782931782730835,0.00184456643062625,0.0075406732836839135,0.005353944772861559,0.033763422406081975,0.3250358897593196,0.06717592420831056,0.004217407980611313,0.000667478661390733,0.01659501791643476,0.07770593560810019,0.043529198144313636
W92,0.014459584555674431,0.013403876148759382,0.0071567990557767375,0.029715018605343514,0.02421817882881003,0.020450259106346416,0.0010506914492663206,0.0013135700115984126,0.041482557886871836,0.026040590366168577,0.00570647420601286,0.00124413646999228,0.004320139677019622,0.010630644662931562,0.016654016131046286,0.052353785882711314,0.007947097825216244,0.02435478571028842,0.005529351653848654,0.011591582076866959,0.005407008934125031,0.0461751278576285,0.00561241089094313,0.0017749876278397708,0.00011835388335609633,0.06937187490923007,0.009580632717498611,0.03332001860382143,0.021201222778324643,0.002032514360951216,0.025660443179064293,0.030845141079262353,0.0330363206222764,0.007855674462477142,0.02172868572856845,0.036146967857440614,0.005102307108601937,0.0016132969566539869,0.033209334060769966,0.005667326982799234,0.039101418456293245,0.08046386503367085,0.0408576558823487,0.022301863689900232,0.005696246213839702,0.00983639809128186,0.01815834830416575,0.010293898822793779,0.0012957663212204177,0.030381972699058853,0.0056186060564691,0.01244898317193227,0.036754243976609154,0.017092928336454427,0.0007004491833059128,0.0019856472082292187,0.011330993318649833,0.020809359392255602,0.1019447854623607,0.00463628888680334,0.00041855833017769196,0.006872133328372567,0.004418373816768985,0.03490150119162186,0.010348898805541447,0.002667641317427421,0.0020370934587146255,0.039979932145353655,0.0296792765055187,0.021766763752990016,0.05022235441441203,0.02938060097417746,0.011051377997005302,0.023112596284039583,0.031773862509706416,0.018577367080046862,0.074513336303446,0.05895094736079787,0.019336648661400804,0.0034026723714254514,0.019070711533352002,0.008072017098585627,0.023969266829704697,0.05012993633891718,0.01280308976717486,0.02619652984378743,0.03987992162721341,0.0077371602386467515,0.008241417125372436,0.0011728707291160862,0.0015822675141361458,0.001021294490423114,0.006440559016586532,0.05636580765705451,0.030336595626875847,0.001005617287158413,0.00012732523555505454,0.003165591182867052,0.014822835736370435,0.007548576902953675
W93,0.04251583642709129,0.1194294352660287,0.0637675594774109,0.07942884248339271,0.07120924710410578,0.0780913628163225,0.0028085193797393352,0.01170399688317841,0.12197208287035231,0.10546518467391759,0.0305070406897495,0.0036581619926564584,0.011547820261184043,0.03125751973464276,0.04451652013271438,0.13994272282028322,0.06069357814768965,0.07161091534051932,0.0985337879994584,0.10328177356429649,0.015898348013938402,0.13576975019137344,0.05000695737167689,0.004744577635105479,0.00031636231103347593,0.33995943139828055,0.08536407993056556,0.17813015999597767,0.0809589928187282,0.018109839243849204,0.19597394516161126,0.0824496825898734,0.194274849090107,0.0209983758640051,0.06388933545458976,0.21256745888444925,0.045461898466629305,0.014374584061448665,0.09764613978665385,0.05049626343244641,0.11497076591336905,0.39431613807103794,0.12013466967877894,0.08516190038627405,0.05075393572016078,0.026292889968302938,0.05339139332209207,0.030267378489458582,0.0034636094424317135,0.08933278661167528,0.021455210019395383,0.036604020688393656,0.08931348500253614,0.045689741286987266,0.002674735367580933,0.0058384424242572085,0.03331677038418968,0.07946262322767231,0.2725004622759012,0.01239289345863593,0.0011188148363406164,0.020206285690247665,0.039368006976084176,0.09329241476849577,0.09220938229017364,0.023768863013716356,0.0108903835871802,0.2351077583056856,0.14544438907454152,0.0640012971123774,0.147669899992293,0.2617831247603194,0.19693703798000559,0.0679584782836654,0.09342539102130912,0.09931535181955842,0.21909321154534303,0.17333477497665548,0.05168725085054868,0.010004952867178667,0.0509763955576472,0.01961514916572785,0.3559462911377496,0.14739816107991158,0.11407638832111185,0.14004770249072063,0.09690893885400619,0.1148976942203245,0.02002679432870499,0.0034486177578078384,0.0038449389949017903,0.003899915310568955,0.03787463638307123,0.150666937729472,0.08109033036567559,0.007680100679162839,0.0011344763864340613,0.018615715604775266,0.056602483002106865,0.020177497909783074
